id,member_id,date,activity,status,remark
1863,125,2026-02-18,ประชุมสภานักเรียน,present,
1864,2,2026-05-20,กิจกรรมพิเศษ,absent,
1865,3,2026-05-20,กิจกรรมพิเศษ,absent,
1866,4,2026-05-20,กิจกรรมพิเศษ,absent,
1867,5,2026-05-20,กิจกรรมพิเศษ,absent,
1868,6,2026-05-20,กิจกรรมพิเศษ,absent,
1869,8,2026-05-20,กิจกรรมพิเศษ,absent,
1870,9,2026-05-20,กิจกรรมพิเศษ,absent,
1871,10,2026-05-20,กิจกรรมพิเศษ,present,
1872,11,2026-05-20,กิจกรรมพิเศษ,absent,
1873,12,2026-05-20,กิจกรรมพิเศษ,present,
1874,13,2026-05-20,กิจกรรมพิเศษ,absent,
1875,14,2026-05-20,กิจกรรมพิเศษ,absent,
1876,15,2026-05-20,กิจกรรมพิเศษ,absent,
1877,16,2026-05-20,กิจกรรมพิเศษ,absent,
1878,17,2026-05-20,กิจกรรมพิเศษ,absent,
1879,18,2026-05-20,กิจกรรมพิเศษ,absent,
1880,19,2026-05-20,กิจกรรมพิเศษ,absent,
1881,21,2026-05-20,กิจกรรมพิเศษ,absent,
1882,22,2026-05-20,กิจกรรมพิเศษ,absent,
1883,25,2026-05-20,กิจกรรมพิเศษ,absent,
1884,26,2026-05-20,กิจกรรมพิเศษ,absent,
1885,27,2026-05-20,กิจกรรมพิเศษ,absent,
1886,28,2026-05-20,กิจกรรมพิเศษ,absent,
1887,30,2026-05-20,กิจกรรมพิเศษ,present,
1888,31,2026-05-20,กิจกรรมพิเศษ,absent,
1889,33,2026-05-20,กิจกรรมพิเศษ,absent,
1890,34,2026-05-20,กิจกรรมพิเศษ,absent,
1891,35,2026-05-20,กิจกรรมพิเศษ,present,
1892,36,2026-05-20,กิจกรรมพิเศษ,absent,
1893,37,2026-05-20,กิจกรรมพิเศษ,absent,
1894,38,2026-05-20,กิจกรรมพิเศษ,absent,
1895,39,2026-05-20,กิจกรรมพิเศษ,present,
1896,43,2026-05-20,กิจกรรมพิเศษ,absent,
1897,44,2026-05-20,กิจกรรมพิเศษ,present,
1898,46,2026-05-20,กิจกรรมพิเศษ,absent,
1899,47,2026-05-20,กิจกรรมพิเศษ,absent,
1900,48,2026-05-20,กิจกรรมพิเศษ,present,
1901,49,2026-05-20,กิจกรรมพิเศษ,absent,
1902,51,2026-05-20,กิจกรรมพิเศษ,absent,
1903,54,2026-05-20,กิจกรรมพิเศษ,absent,
1904,55,2026-05-20,กิจกรรมพิเศษ,absent,
1905,56,2026-05-20,กิจกรรมพิเศษ,absent,
1906,57,2026-05-20,กิจกรรมพิเศษ,absent,
1907,58,2026-05-20,กิจกรรมพิเศษ,absent,
1908,59,2026-05-20,กิจกรรมพิเศษ,present,
1909,61,2026-05-20,กิจกรรมพิเศษ,absent,
1910,63,2026-05-20,กิจกรรมพิเศษ,present,
1911,65,2026-05-20,กิจกรรมพิเศษ,absent,
1912,86,2026-05-20,กิจกรรมพิเศษ,absent,
1913,111,2026-05-20,กิจกรรมพิเศษ,present,
1914,112,2026-05-20,กิจกรรมพิเศษ,absent,
1915,113,2026-05-20,กิจกรรมพิเศษ,present,
1916,114,2026-05-20,กิจกรรมพิเศษ,absent,
1917,116,2026-05-20,กิจกรรมพิเศษ,absent,
1918,118,2026-05-20,กิจกรรมพิเศษ,absent,
1919,119,2026-05-20,กิจกรรมพิเศษ,absent,
1920,124,2026-05-20,กิจกรรมพิเศษ,absent,
1921,125,2026-05-20,กิจกรรมพิเศษ,absent,
1922,2,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1923,3,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1924,4,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1925,5,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1926,6,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1927,8,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1928,9,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1929,10,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1930,11,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1931,12,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1932,13,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1933,14,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1934,15,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1935,16,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1936,17,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1937,18,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1938,19,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1939,21,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1940,22,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1941,25,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1942,26,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1943,27,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1944,28,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1945,30,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1946,31,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1947,33,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1948,34,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1949,35,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1950,36,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1951,37,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1952,38,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1953,39,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1954,43,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1955,44,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1956,46,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1957,47,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1958,48,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1959,49,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1960,51,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1961,54,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1962,55,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1963,56,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1964,57,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1965,58,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1966,59,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1967,61,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1968,63,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1969,65,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1970,86,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1971,111,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1972,112,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1973,113,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1974,114,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1975,116,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1976,118,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1977,119,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1978,124,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1979,125,2026-05-04,ค่ายปรับพื้นฐานม.4,absent,
1980,23,2026-03-06,iktikaf perdana ikram sungai patani,present,
1981,24,2026-03-06,iktikaf perdana ikram sungai patani,present,
1982,29,2026-03-06,iktikaf perdana ikram sungai patani,absent,
1983,40,2026-03-06,iktikaf perdana ikram sungai patani,present,
1984,41,2026-03-06,iktikaf perdana ikram sungai patani,absent,
1985,42,2026-03-06,iktikaf perdana ikram sungai patani,present,
1986,45,2026-03-06,iktikaf perdana ikram sungai patani,absent,
1987,60,2026-03-06,iktikaf perdana ikram sungai patani,absent,
